fileName,Max Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
ibge_trabalhadores informais_2019.xlsx,Proxy Informalidade:B24,4,0,1,0
louise_kitchen__22524__2Q Counterparty & Origination Detail.xlsx,April Origination:A197,2,0,2,0
전체소스데이터.xlsx,세계데이터:M314,1,0,1,0
COVID19DistrictWisePositivityAnalysis11thJune.xlsx,Output Sheet:P10,1,0,1,0
Stock 22 demo.xlsx,Target & Achivement:D10,54,0,27,0
chicagocrimedata-quiz.xlsx,Question 1 - get data:A2,3,0,2,0
data-1-1-3-StarterBook_Amandah Antony (Part 1).xlsx,Kickstarter:D280,1,0,1,0
collab_filter.xlsx,movielens_1hot:B26,24,0,5,0
2020 SH2 Subject Class List.xlsx,Subject Class Lists:I2679,2,0,2,0
0010_21R04-LeMans-Race_Mech.xlsx,708:R46,1,0,1,0
Auto_ODC_1.xlsx,20. Aut. Commitment (Ctto):M33,7,0,3,0
Sample V4 - Matching to Webdata.xlsx,Sheet1:I108875,1,0,1,0
country_valuation_data.xlsx,SUMA:J8,1,0,1,0
SSRC_DB.xlsx,Query명명:B2,1,0,1,0
SAM-0.01 OR30x100-0.75_4 dataset analysis.xlsx,State026:B88,6,0,1,0
Reboiler_Raw Data_With Timestamps.xlsx,datos IP21 BD:G20413,1,0,1,0
Fact2Sheet_Corona_20200602.xlsx,LastWeek:R14,105,2,60,2
Cálculo de flete.xlsx,Caso práctio 1:M7,4,0,4,0
INSTRUCTOR EXCEL DATA.xlsx,Validation:G53,5,0,3,0
SAM-0.01 OR10x100-0.75_9 dataset analysis.xlsx,State026:B44,6,0,1,0
GL_Driver_Safety_Report_ferguson_20211031_100043.xlsx,Report:Y5,1,0,1,0
5x3卷轴-一些猜想和实例.xlsx,5X3实例:C10,36,0,27,0
Conscious Success Report template.xlsx,Sheet4:AL3,1,0,1,0
Kardex Octubre.xlsx,Reporte de salida:AI1110,0,0,0,0
GL_Driver_Safety_Report_ferguson_20211020_160355.xlsx,Report:Y5,1,0,1,0
Statistical History of MLB 1871-2016.xlsx,HOF Predictor:H50,2,0,1,0
1adbdb7980d623cffcd799c80066dd0e.xlsx,Cruz Roja:B3,2,0,2,0
Riya Project.xlsx,Sales Data :P673,2,0,1,0
2020-10-16 流调数据000AB全_To张靖-北京8社区-表2(2177)MR(1332)联菌群_（2020-10-13馨含昌平）.xlsx,81中灿苑179:N99,1,0,1,0
EIoF_CashFlow_AnnualStorage_TX.xlsx,Assumptions (NG):X190,155,2,5,2
compareJiritsuToStd.xlsx,省エネ基準:D1,37,0,4,0
CDSS_WaterRights_analysis.xlsx,CDSS_WaterRights_analysis:I7272,2,0,2,0
Goodreads_10k-list_Explanatory-Data-Analysis.xlsx,Explanatory_Data_Analysis:M521240,1,0,1,0
jim_schwieger__14379__TXRRC_STG.xlsx,Comparison to Prior Periods:G12,17,0,12,0
FIFA World Cup Pool - Scoring.xlsx,Entry Forms Summary:R3,97,3,4,3
1_Completed_30_CL_AbNVwFw.xlsx,Completed_30_CL:AM88,0,0,0,0
ZBB_Harmonisation_e0LMIWL.xlsx,Dropdown_List:N4,1,0,1,0
Stock 04.07.20.xlsx,Target & Achivement:D13,54,0,27,0
03__Internet-tabella_2018-2017-2016-.xlsx,2018 risultati analisi acqua:J1126,1,0,1,0
106190568_CDM_All_2018.xlsx,CDM 2018:A11372,1,0,1,0
darrell_schoolcraft__7904__ONEOKRECAP2001.xlsx,July 01:A6,3,0,2,0
W6_V2 ModifyPivotTables.xlsx,Orders:Q840,5,0,4,0
zoneStudy06.xlsx,Sheet2:C18,7,0,3,0
phillip_m_love__30693__TDS - Ontario 0802.xlsx,Curves:D15,55,1,55,1
DW0 Shun Trust Malignance.xlsx,Weaponskill:B543,1024,374,1024,375
35_65_2ptGuided.xlsx,Sheet1:I255,2,0,2,0
W01-V02-Select and Navigate.xlsx,Orders:P148,4,0,3,0
B_OLD001_0001_恒流10A放电_25°C_三电压检测.xlsx,Sheet2:E9825,1,0,1,0
vladi_pimenov__41079__DailyPrices.xlsx,Sheet1:C1,19,0,19,0
Visualized_sheet.xlsx,Data_Sheet_Udemy_Courses_-_Busi:D3680,2,0,1,0
Strain_Frame.xlsx,Strain_Frame:G176,2,0,2,0
LeadsDataTest.xlsx,Leads:D116,1,0,1,0
generate_psa_graph.xlsx,Sheet2:B6,1,0,1,0
g470_0418.xlsx,סכום נכסי הקרן:C42,5,0,4,0
202110机关事业单位退休花名册.xlsx,乡镇统计2:S872866,2,0,2,0
Vergleich.xlsx,Ergebnisse:B3,9,0,9,0
dec14_base.xlsx,Dates:D3,13,0,2,0
standard_output_24Jul2011.xlsx,Lmon:C26,1,0,1,0
April2021_OrgPub21.04_WIP_iPaaS_Performance.xlsx,Combined Searching:GR32,0,0,0,0
Cilk Final Results_2Core.xlsx,100map:B45,1,0,1,0
Project3.xlsx,new-diamonds:G1809,2,0,2,0
Capstone1.xlsx,Capstone1:A2,1,0,1,0
StarterBook - tk02.xlsx,Sheet1:E10,2,0,1,0
工作簿1-20181122154603368.xlsx,不良明细:CBJ5,1,0,1,0
powerprofile.xlsx,5min:A8,5,1,2,1
EUR_CurvesBootstrapping.xlsx,EURON:E1,3,0,3,0
Core BI2.xlsx,Índices:G126,3,0,2,0
Reference Sheet_EN.xlsx,Ranged:J40,2,0,2,0
Homework_01-Excel_Instructions_StarterBook_jc.xlsx,COUNTIF Bonus:E2,6,0,2,0
relacao_geral_-_vodanet_-_30-01-2014.xlsx,Anatel:N1213,1,0,1,0
COVID_19_DATA.xlsx,% change in total deaths:AC9,1,0,1,0
Summer_Olympic_medallists_1896-2008.xlsx,COUNTRY TOTALS:D142,1,0,1,0
Datos Asignación 2.xlsx,1. Partículas:C1220,58,0,37,0
Kickstarter_Challenge_Final.xlsx..xlsx,Outcomes Based on Goals:B2,4,0,1,0
Excel Homework_Sarah Sprole.Nov 26.xlsx,BONUS:G4,4,0,1,0
nsmail-6.xlsx,Utah Lake 2 miles W of Vineyard:I7,5,0,3,0
ZBB_Harmonisation_AUggpOf.xlsx,Dropdown_List:N4,1,0,1,0
menu-planner.3.1.xlsx,ingredients:D125,3,0,3,0
17-03-2015_06_51_11 pm.xlsx,CHEQUES ANULADOS:L102,5,0,2,0
ETS Data for Goodsin 04-MAR-08-MAR-2019.xlsx,ETS History:B4,4,0,4,0
LẬP TRÌNH WEB.xlsx,Nhom (9):C10,2,0,1,0
Tables_Highlighted.xlsx,Table 1:A5059,1,0,1,0
quarterly_tfp.xlsx,quarterly:N4,5,0,4,0
アメリカ式part2【資料】第2回_エクセル演習.xlsx,（演習問題２）NYの気温データ:B14,1,0,1,0
ALE_coumarate_triplicates_Sheila-proV-KOs_081214.xlsx,subtracted:I47,4,0,4,0
Datos_2.xlsx,GDP:A312,1,0,1,0
Pwned email accounts (concluido).xlsx,Breached&Pasted email accounts:F68,8,0,2,0
linkeden_7080.xlsx,Downloaded Connections:A9,1,0,1,0
Defversie RGS 3.3-8-dec-2020.xlsx,RGS3.3-versus-RGS3.2:N1142,5,0,3,0
Reweighted_CC_rates_forCalibration.xlsx,CC rates:K22,43,1,29,1
KPMG_cleaned.xlsx,CustomerDemographic:F356,4,0,2,0
Baseball Players Salaries.xlsx,Salaries 2012:D611,5,0,3,0
FQ-Data Analyst Test Solutions Sheet.xlsx,Final Sheet:A31657,2,0,2,0
ALE_hexanoate_KOs_061215.xlsx,subtracted:JH12,2,0,2,0
Stock 11.01.2022.xlsx,Final Stock:E43,9,0,6,0
HourlyData Liv Room 180805.xlsx,TP_2:Z4,30,1,7,1
Vsi podatki zdruzeni-brez pik in st.xlsx,Pridelek 2020:H519,8,0,6,0
REMISIONES-- J U N I O      2013.xlsx,OBRADOR REM :G1,257,2,257,2
acadCore.xlsx,list:A2,1,0,1,0
Calculo de Costos.xlsx,Total de sub-rubros por Provinc:C126,52,1,2,1
Supp_Data1.xlsx,Sheet2:B622,1,0,1,0
DT5548.xlsx,DT5548:E5993,1,2,1,2
2018_hosp_util_pivot_20191231.xlsx,Profile Summary Page:B53,29,1,28,1
realme stock 09.02.21.xlsx,Sheet1:I65,9,0,6,0
holden_salisbury__12298__EES May Dailies.xlsx,5-22:B15,3,0,3,0
설계서_APS_HHMP1040M(리소스마스터)_v1.0.xlsx,IF필드:K6,1,0,1,0
Financial Analysis.xlsx,Delete-Convert:A23,6,0,2,0
Schema_generator.xlsx,CoHost Schema Creation:T46,9010,24237,3,24237
Real-Statistics-Examples-Regression-1.xlsx,Res 3:D4,66,6,9,6
IndexCharts.xlsx,Italy:Q1834,2,0,2,0
UV-proforma.xlsx,Amortization Schedule:F18,6,0,4,0
AAA ESTADISTICAS JULIO 31 2013.xlsx,3.LEY 906 SIND COND POR REGI:F12,28,1,17,1
cityofLA2020payrollemployeesv2.xlsx,Summary Page:B14,1,0,1,0
wes01.xlsx,DISKBUSY:B60,4,0,4,0
W02-V05-Absolute Cell Refs Soln.xlsx,Sales 2016:J1,1,0,1,0
ludnosc.xlsx,3-sr wiek m m:C3750,8,0,3,0
StarterBook_solved.xlsx,Source Data:L4116,1,0,1,0
Taylor_2015.xlsx,incubation:E50,1,0,1,0
REV3_MOROKREMBANGAN_JAN_NOV.xlsx,Februari:P71,1,0,1,0
Compil -V2-asymptotes.xlsx,90mM:J94,3,0,3,0
lisa_gang__22271__EPE_APRIL_2002.xlsx,APRIL (17):Q39,10,0,8,0
KPMG DATA ANALYTICS INTERNSHIP(MODULE 2 FINAL).xlsx,Transactions:Z2,540,174,540,174
testXLSX_template.xlsx,Sheet2:C21,7,0,5,0
Coding Guidelines Matrix.xlsx,Matrix:DZ115,2,0,2,0
69 Electrical Panels Log v69.1.xlsx,Summary:G1,21,0,2,0
Stock 28.01.2020.xlsx,Smartphone Sales Report:C5,54,0,27,0
Dashboard Example.xlsx,Community Absence Converter:E6,9,0,3,0
v11.xlsx,インストール手順:F30,13,0,11,0
20130927143337_Contact List 20130927_Edit.xlsx,Contact List 20130927:B995,2,0,2,0
FINAL8.xlsx,final2:M1215,1,0,1,0
LBA_metadata.xlsx,Données:L9044,1,0,1,0
2021-01_afiliacion_seguridad_social.xlsx,Resumen:S15,6,0,3,0
chris_dorland__1627__FUZZY_SWAP.xlsx,SWAP MODEL:I3,35,0,20,0
STOIP Calculation.xlsx,GRV:L10,9,0,2,0
COVID-19+Daily+data+-+Trends+in+daily+COVID-19+data+-+4+December+2020.xlsx,Table 4 - Delayed Discharges:B469236,2,0,1,0
LMIfiles_NoDupes.xlsx,LMIfiles:V60,1,0,1,0
1705.Trips-Formated.xlsx,1705.Trips:V6099,3,0,1,0
20110728_Swan River Master Data_ all data P1 to P3-1.xlsx,P2_Temp Corr Bacteria:R2,32,1,32,1
ODTL FY 1112 SMF Product table.xlsx,TL adj:D165,6,1,4,1
Translations_Master_File-v1.21.25.xlsx,Labels:L84,2,0,2,0
Stepper_Vref_Calculator.xlsx,SKR - TMC2130 - Ender 3 Stock:C3,5,0,3,0
iter1000.xlsx,Sheet3:A1,2,0,2,0
puzzle1_3e.xlsx,Sheet1:O20,1,0,1,0
321.xlsx,Entry:AH835847,0,0,0,0
SadieCove_CTDprofiles_18May16.xlsx,Sheet1:AI184,0,0,0,0
data_preparing.xlsx,France4:D138,21,1,8,1
zoneStudy01.xlsx,Sheet2:C16,7,0,5,0
2017-04-10-2017-04-16.xlsx,若梦-箱子:B135,3,0,1,0
schoolsSportsReference_difference.xlsx,schoolsSportsReference:A1,43,1,2,1
relacao_geral_-_vodanet_-_10-05-2013.xlsx,Faturamento:H391,1,0,1,0
with_mv.xlsx,Week 15:D11,11,1,3,1
GAINS.xlsx,BaseLine:F3,162,5,109,5
Boyd_CABU6_static.xlsx,Health:J16,3,0,2,0
Result_201602.xlsx,MAN:G2,4,0,4,0
MapDataExcel.xlsx,9 (2):AH7,0,0,0,0
2017.1.7需求反馈.xlsx,Sheet7:B7,1,0,1,0
201225_Input_data_general_V0.xlsx,Prod_limit_country:D1,1,0,1,0
equip.xlsx,extra_attr:C18,19,0,19,0
RAD-R script Ver20201203.xlsx,ABHgenotypeR_aln:H3,65,1,65,1
工作簿1-20181122162400824.xlsx,不良明细:CBJ5,1,0,1,0
Listado Deserción- Rectoría Cundinamarca- Sede- TODOS- 2014-2.xlsx,LISTADO DESERCION:P647094,4,0,4,0
Cansat.xlsx,Sheet1:E898,1,0,1,0
OH_2012.xlsx,Export:G16,1,0,1,0
RESUMEN EJECUTIVO 032020.xlsx,CINcap:C9,1,0,1,0
1016-zongmingsheng.xlsx,walk_1:U8,2,0,1,0
BBG_Security_Application_User_List_v5_7.xlsx,Position:BF5,1,1,1,1
p8803_0118.xlsx,מניות:L11,5,0,5,0
11. Co Daily - November 2018.xlsx,6 Nov:O23,8,1,6,1
LouisvilleMetro_Covid-19_Data_August142020.xlsx,Mann-Kendall Trend Tests:A55,7,1,5,1
ATOgovhack2017_UPD.xlsx,Extrapolated years:B7,5,0,2,0
part1_startrest.xlsx,part1.csv:A687,1,0,1,0
Fallzahlen_Kum_Tab_20210705_065557.xlsx,Fälle-Todesfälle-gesamt:B301,3,0,2,0
Ames Housing Data TL.xlsx,Hypo 4 Condition:H8,4,0,3,0
Hedge_Fund - 恒生指数.xlsx,Calculate:B22,15,0,9,0
david_delainey__8183__2001PROFORMA.xlsx,balance sheet:I4,42,1,41,1
il_ilce_mahalle_ornek.xlsx,mahalle_koy:C110550,5,0,4,0
Theater_Outcomes_vs_Launch.xlsx,OutcomesBasedOnGoals:A10,1,0,1,0
202102-financial-package.xlsx,Balance Sheet Standard:M1,95,0,71,0
02-Homework_01-Excel_02-Case-Assignment_Instructions_StarterBook.xlsx,Source Data:E277,2,0,1,0
KeithAudUsdMicroAlphas.xlsx,Sheet1:G194,1,0,1,0
samples.xlsx,Marketing:H215,2,0,1,0
louise_kitchen__23933__ytd origination detail.xlsx,aug:B115,1,0,1,0
MAPPING - Buggy.xlsx,dim_industry:A161,48,5,44,5
Report tables 1.2.xlsx,10x250-fi-vs-vnd:I13,1,0,1,0
rental.xlsx,Fig 4&8 source:B72,5,0,3,0
TABS_for_Github.xlsx,Births (Model 3&4):D86,1,0,1,0
FINAL_RANK_1_RESULTS.xlsx,Rep3:I384,1,0,1,0
Plantilla_CFE_Calif_IG.xlsx,Datos:D555,13,1,8,1
co-2016-vr-02.xlsx,Gender & Status:I24,2,0,2,0
GRAVIMETRY_calc_EXPO2020.xlsx,EXPO2020_Dubai:AT5,13,0,11,0
MCET-220 Review - Exam 2.xlsx,Problem 3:I36,14,1,12,1
Signals.xlsx,Signal Verification0:H3,6006,149,2998,152
lisa_gang__22254__EPE_APRIL_2002.xlsx,APRIL (2):O24,10,0,7,0
BAU Fuel Cost per Unit Energy by Sector.xlsx,BFCpUEbS-hydro:W1,10,1,1,1
DLT.xlsx,测试用:B16,5,0,4,0
Fact2Sheet_Corona_20200529.xlsx,LastWeek:U169,16,0,8,0
Testcase.xlsx,Register:B2,8,0,8,0
EON GAS - Copy (2).xlsx,RHT Rates:Z5,1,0,1,0
工作簿1-20181122133044041.xlsx,不良明细:CBJ5,1,0,1,0
Descriptor set 5 PC1 and PC2 Coordinate calculation and mapping.xlsx,Sorting Descriptors:A411731,1,0,1,0
fa18-202-deyun.xlsx,Sprint:E4,1,0,1,0
eqp.装备.xlsx,装备强化:E4,1,0,1,0
MOD1 - Kickstarter_Challenge.xlsx,KickStarter:L3614,1,0,1,0
GDPperCapita_Compact.xlsx,Data GDP:D6987,1,0,1,0
SAM-0.2 OR5x100-0.75_4 dataset analysis.xlsx,State026:B66,6,0,1,0
工作簿1-20181122160030890.xlsx,不良明细:CBJ5,1,0,1,0
PACER Working List June 11 2021 (2).xlsx,May 2019 200309 CE:G29428,1,0,1,0
Simplex.xlsx,Orig:E282,1,0,1,0
GL_Driver_Safety_Report_ferguson_20211018_230709.xlsx,Report:C6,1,0,1,0
excelyeni.xlsx,BİLENMİŞ-KIRILMIŞ TAKIM LİSTESİ:H650,2,0,2,0
merck_data.xlsx,Tab S2. Whole molecule  data:O360,2,0,1,0
mark_taylor__24728__ClickInTradingProducts.xlsx,UKGas:D64,4,0,4,0
Daily Sales Info.xlsx,10:D13,16,0,8,0
SelfishPeer.xlsx,Chart:B6,4,0,2,0
Establecimientos_ChileDEIS_MINSAL(10-07-2020).xlsx,Dotación de Camas Privadas:F363,1,0,1,0
Konsolidovani ops+grad+apv-2007.xlsx,rashodi:G979,4,1,4,1
2.2013.xlsx,ფორმა N9.7.1:M2,1,0,1,0
dominion.xlsx,Sheet1:D33121,9,0,4,0
mean BMI.xlsx,Sheet1:E8154,3,0,2,0
Complete Network.xlsx,Cold Specific:C61,2,0,2,0
master_dom_spawn.xlsx,요약:I177483,5,0,2,0
Product_Spec_Migration-1-499.xlsx,sheet:L376,1,0,1,0
NewPayShopProductTable.xlsx,NewPayShopProductTable:E1139,1,0,1,0
VIL-2016-04.xlsx,APR 20:Q21,8,0,4,0
Kickstarter_Challenge-JPINPIN.xlsx,Outcomes Based on Goals:B10,4,0,1,0
Bibliographic Data Comparison Template 1-1-18 to 12-31-18.xlsx,Patent Bibliographic Data:A6095,30,0,4,0
StarterBook RMartinez.xlsx,BONUS Results by Goal:B3,4,0,1,0
VPM2018-V04AggregateSimResult(NNQue22Mar2020).xlsx,Data for Graph:AH45,0,0,0,0
2019-05-19-0728_rhus_glabra.xlsx,Measurements:E13,20,1,5,1
EdinburghAirportFllghtInformation-RawData.xlsx,data - august 2019:A330,2,0,1,0
F01510_1.xlsx,R2TV:J23,1,0,1,0
Diao2004_v2.xlsx,Widths and BCs:C5,455,3,4,4
ta_jalisco_div_gpo_actividad.xlsx,ta_div_gpo_act_:JC142,0,0,0,0
Stock 24.03.20.xlsx,Target & Achivement:D4,54,0,27,0
ART-686-NonPropStructure.xlsx,Test2:C17,545,6,103,7
realme stock 01.05.21.xlsx,Final Stock:I65,7,1,5,1
06-CDC-EQ_APOYO-180213.xlsx,CDC-SD:G19,126,8,63,8
anALISE.xlsx,Planilha1:U1,2,0,1,1
vkaminski__40844__665 Team Project--Tracy Pan Part 3.xlsx,5b. 7.3:D4,1042,17,1005,18
correc_precorte_13-05_000.xlsx,Hoja1:S4657,1,0,1,0
difficulty_time.xlsx,0:B2,4,0,3,2
ds_2016_3_660.xlsx,סכום נכסי הקרן:D21,2,0,2,0
LucasBouissa_2_Lucas2.xlsx,No modificar!!:C35,39,1,16,1
Flint_Lead_Kits_ICP_Data.xlsx,Sub_B3-3.16:H65,1,0,1,0
relacao_geral_-_vodanet_-_21-08-2014.xlsx,Anatel:N1213,1,0,1,0
template18122017.xlsx,b_demo:C9,12,0,7,0
predict using sentiment data.xlsx,XLM LR params and features:A663,1,0,1,0
Copy of Table_784_2017_18.xlsx,2008-09:E14,4,0,4,0
lisa_gang__22350__EES_Schedule.xlsx,EES-Schedule day 1:G11,13,0,13,0
27-03-2015_02_40_57 pm.xlsx,CHEQUES ANULADOS:L102,5,1,2,1
homework5_tables_calculations.xlsx,compare_k-means:Q4,2,0,2,0
c3ai-datalake-Location-Id-keys.xlsx,Metrics:E2,6,0,6,0
SAM-0.1 OR10x100-0.50_10 dataset analysis.xlsx,State026:B44,6,0,1,0
ACQ.Regression.xlsx,Linear:A5,22,0,12,0
CSR057069_0_3376112712.xlsx,Mfg:G41,1,0,1,0
3RAD_iTru_adapter_TaggiMatrix.xlsx,Design_3:C16,20,0,6,0
Riesgos de Mercado - Ejercicios (4).xlsx,EWMA:I316,7,0,6,0
USEEIOv1.1_Satellite_GHG_SI.xlsx,Format:C658,2,0,1,0
laravel-excel-Pe8u4str1s6Pq5Z4b6qTyQdN5KnehlyZ.xlsx,Ammortization:K8,100,0,55,1
AFDTanks.xlsx,Sheet1:G54,1,0,1,0
Ranking_2020-10-22.xlsx,avrange of n:AG973,1,0,1,0
EIA consolidated 923 861.xlsx,Generation (923 2003-14):CO1293,0,0,0,0
20150128_GT_squats.xlsx,ethan:G366,1,0,1,0
2020-10-05_Valiant94-v1.7+1.xlsx,Stats summary:G65,39,0,39,0
Full_valuation_uncorrelated.xlsx,Hoja1:S9392,16,0,6,0
SAM-0.1 OR10x100-0.25_4 dataset analysis.xlsx,State026:B44,6,0,1,0
RMS-RA数据核对2017-03-23.xlsx,RMS-RA数据核对:E17,7,0,5,0
alllistedcompanies.xlsx,ebitdamargin:E1,1,0,1,0
6_Redes_Sociais_Solucao.xlsx,e):C623,4,0,3,0
SolicitudGrafica_CN_08_02_CO_REC140.xlsx,Solicitud gráfica:G4,5,0,5,0
TAKEOFF CONCEPT.xlsx,B (1):K12,2,0,2,0
20150511_MSOA_Ward_Obesity_(original_document).xlsx,Notes:C120,2,0,1,0
Nd.xlsx,Nd_Calculations:E2,30,1,20,1
Trumbore_1997.xlsx,fraction:D8,1,0,1,0
play_info.xlsx,Sheet1:D177,1,0,1,0
DIC-Q890-120-60-3.xlsx,Load-Displacement:D462882,11,0,4,0
g1107_0318.xlsx,יתרת התחייבות להשקעה:C12,1,0,1,0
COR Complete - CECIL NEW COMPLETE.xlsx,COMPLETE B:G1622,1,0,1,0
From2 IMB.xlsx,SPRD  (2):L32,29,0,29,0
BAU LULUCF Anthro Pollutant Emis.xlsx,Data:D11,4,0,2,0
Symphonic Band Scores.xlsx,Pivot:A356,1,0,1,0
5 ELM Seismic.xlsx,Info & Loads:F21,39,1,14,1
Product Scorecard Metrics and ED Visits.xlsx,Product Scorecard Metrics and E:K17,1,0,1,0
Prog-poly_06.xlsx,CARTAS:B3,2,0,2,0
Gilchrist & Cowan 2014_Experiment 2 data.xlsx,Raw Data_Experiment 2:I900,1,0,1,0
GL_Driver_Safety_Report_ferguson_20211020_161036.xlsx,Report:Y5,1,0,1,0
BMS_Function Design_v1.0_20190527_5.xlsx,Cost List:W12,2,0,2,0
Rodman_GoogleTestALL.xlsx,V1.0.1:F466,1,0,1,0
Unit 1 - Excel_Homework.xlsx,Bonus:B10,4,1,1,1
MGT 153 - Session 5 Classification (CustomerLoanData) 老師用excel手動算.xlsx,CustomerData:B2239,12,0,4,0
CPET maxima demo.xlsx,ma1648x:C2002,107,0,6,0
17上(中国) 受注・売上実績1708.xlsx,●17.08実績＆計画:AA117,0,0,0,0
StarterBook Eleanora Trittipo.xlsx,Sheet5:B4,1,0,1,0
Stock 12.02.2020.xlsx,Smartphone Sales Report:C5,54,0,27,0
2021-05-11 COVID-19 Vaccine Data by County.xlsx,By County:C13,1,0,1,0
P S Priti Sudha_Task 3.xlsx,Sheet4:L8,1,0,1,0
UST10y_update2.xlsx,Replication:B457,30,0,14,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B6%2BFebruary%2B2021.xlsx,Table 4 - Delayed Discharges:B127138,2,0,1,0
AECOM_ASC 350 Step 1_Corroborative Model_Draft.xlsx,Depreciation:B109,760,21,45,22
4bar.xlsx,Sheet2:F40,13,0,2,0
Figure New New.xlsx,Germany_ESS_staking:B24,4,0,2,0
附件B 转运方案数据结果.xlsx,问题2的转运方案结果:C396,2,0,2,0
finance.xlsx,تحلیل1:AI6,0,0,0,0
ExperimentStudy.xlsx,christmas-carol.txt:C9,3,0,3,0
Mean Variance ETF Portfolio.xlsx,Summary Statistics:B7,1,0,1,0
teamproject_data(K-fold).xlsx,raw_data1:G38,1,0,1,0
bad_enron_2.xlsx,Data:H10,9,0,6,0
LouisvilleMetro_Covid-19_Data_November232020.xlsx,Mann-Kendall Trend Tests - BETA:A55,7,1,5,1
Beach-Charles-BA4020-HedgeFundAnalysis.xlsx,Main_Work_Sheet_Stats:M16,8,0,5,0
Tabela de Estimativa de Tamanho e Esforço - release 4.xlsx,Dados Históricos:I7,9,0,6,0
工作簿1-20181122154532175.xlsx,不良明细:CBJ5,1,0,1,0
006_ServotechElectricals _COP2.xlsx,Certification:AE792,0,0,0,0
工作簿1-20181122170204823.xlsx,不良明细:CBJ5,1,0,1,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B10%2BJanuary%2B2022.xlsx,Table 3 - Ambulance:B347946,2,0,2,0
nvidia_results_final.xlsx,nvidia_results_final:C3146,10,0,2,0
202105-finance-package.xlsx,YTD FY 20:O1,122,1,85,1
Batbaatar-etal_Glaciers-continental-central-Asia_Supp2_2020.xlsx,Table S5:F255,44,0,17,0
predictions.xlsx,predictions:B10408,8,0,6,0
보람튜브 데이터_형태소 분석.xlsx,전체 상대빈도_원본:D4884,4,1,2,1
popularity.xlsx,11:E1933,1,0,1,0
605ef7140615f.xlsx,Province:B2,1,0,1,0
all_word.xlsx,all_word:A11,1,0,1,0
Referencias_Completas_20_1.xlsx,Gráfico:E7,1,0,1,0
alldata (Autosaved).xlsx,Finalfinal:D9052,1,0,1,0
REPORT 26-12-2018.xlsx,Virgin Megastore UAE (2018):AZ2,0,0,0,0
1538818511.BID_2018_05_23_n1hr0tpt1000(1).xlsx,Sheet1:AB3,0,0,0,0
ВА15УН_01_20151227 full.xlsx,Фильтр. Сигналы2:H2,2,0,1,0
BFT_OM_input_1May2019.xlsx,CPUEs:B3,1,0,1,0
Kickstart My Chart.xlsx,Sheet5:E8,3,0,1,0
MLVTBPLK-391.Estimate.xlsx,MLVTBPLK-391:D9,5,0,3,0
testSequenceFile.xlsx,testSequenceFile.csv:AD517,67,0,19,0
SAM-0.2 OR5x100-0.50_4 dataset analysis.xlsx,State026:B66,6,0,1,0
20171204 1002-40303-PS-SOA-0001_Total NuevaUnionV16_ACTUAL_ml.xlsx,Resettlement:Z106,35,1,13,1
Black stone Minerals # 4-C 2020.xlsx,June:A9,1,0,1,0
Test_Mobile.xlsx,Sheet1:F14403,1,1,1,1
histogram transposed.xlsx,Sheet3:B2,18,0,8,0
T100_1520_WAVSTEP_BRISTOL_PM_COMBINED.xlsx,Sheet1:G2,1,0,1,0
3e246dd5fdbd3ed6643f6ee2939062f4.xlsx,CT2:I121,5,0,1,0
قليبية.xlsx,المشاريع:A3,1,0,1,0
HWC_HSC_Raw_Data_r1.xlsx,Sheet1:B424,1,0,1,0
SolicitudGrafica_CN_11_11_CO_REC60.xlsx,Solicitud gráfica:G4,5,0,5,0
20210419_Link Tools.xlsx,AC Sandbox:L20,12,0,6,0
Fallzahlen_Kum_Tab_20210616_065420.xlsx,Fälle-Todesfälle-gesamt:B257,3,0,2,0
国内安卓.xlsx,阵营分布情况:D38,22,0,6,0
Week-01-Excel_Homework__StarterBook.xlsx,Bonus:G5,3,0,1,0
网格交易.xlsx,ETF网格压力:R3,161,3,57,3
benjamin_rogers__1114__2000 Weekly Report - 102300.xlsx,Wheatland:AD66,0,0,0,0
statuscomparison4.xlsx,25-11combinations:C48,1,0,1,0
Detroit data (stata & Eviews outputs).xlsx,Panel data:F2,27,0,2,0
Tháng 02.xlsx,PV89.500:F21,4,0,4,0
Situk 1988-2021 95%_MissFill_Dec_17_2021.xlsx,WhatWasMissed_4Day:U118,3,0,1,0
Book2_coding.xlsx,Sheet10:D2374,1,0,1,0
VIL-2016-11.xlsx,NOV 29:Q27,8,0,4,0
ARKUSZE EXCEL FAKTU ZAKUPU.xlsx,ZakupFCT1:C661,2,0,1,0
NSC Biotics Output.xlsx,Unmatched names:E7,1,0,1,0
2016_tax_data_by_state_posey_new.xlsx,Analysis:B68,1,0,1,0
US-Asset-Backed-Securities-Statistics-SIFMA.xlsx,ABS Issuance:C76,9,0,9,0
gap4_with0.xlsx,gap4_with0.csv:B26205,1,0,1,0
Format Request Area.xlsx,lap. keuangan:E6,7,0,4,0
Assigment 3.xlsx,Assigment 3:E7,52,0,26,0
Stock 16.11.19.xlsx,Final Stock:E65,9,0,6,0
