fileName,Max Dep Ref,NoCompLookupSize,NoCompLookUpTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
sally_beck_000_1_1_1_1.pst.217.xls,Mgmt Summary:I15,19,0,16,0
matthew_lenhart_000_1_1.pst.64.xls,Data:DQ27,1,0,1,0
robert_badeer_000_1_1.pst.10.xls,VaR:O39,3,0,3,0
tracy_geaccone_000_1_1.pst.169.xls,2003:G12,41,0,8,0
chris_germany_000_1_2.pst.1126.xls,Sheet1:G7,4,0,2,0
chris_germany_000_1_2.pst.1029.xls,Tenn:E38,349,4,12,5
bill_williams_iii_000_1_1.pst.37.xls,10-5:U33,3,0,3,0
richard_sanders_000_1_2.pst.85.xls,Sheet1:B9,3,0,3,0
andy_zipper_000_1_1.pst.73.xls,DD-ENA:F500,8,0,4,0
theresa_staab_000_1_1.pst.226.xls,Nominations:V18,5,0,5,0
chris_germany_000_1_2.pst.248.xls,ForcastR1:F19,2,0,2,0
sally_beck_001_1_1_1_1.pst.7.xls,Sheet1:J11,7,1,5,1
phillip_allen_001_1_1.pst.412.xls,Sheet1:F19,8,0,3,0
sara_shackleton_001_1_1.pst.332.xls,Momma Credit Form :I29,3,0,3,0
peter_keavey_000_1_1.pst.1.xls,Top:O12,33,0,10,0
matthew_lenhart_001_1_1.pst.181.xls,692478:G2,95,1,95,1
joe_parks_000_1_1.pst.490.xls,Bridgeline DPR2:M12,17,0,7,0
kevin_presto_000_1_1.pst.362.xls,Sheet1:H30,17,0,16,0
darron_c_giron_002_1_1_1.pst.142.xls,2001:C5,9,0,9,0
michelle_lokay_000_1_2_1.pst.11.xls,NW:AB5,4,1,4,1
jeffrey_a_shankman_000_1_2.pst.111.xls,DIFFS:F30,3,0,2,0
jeff_dasovich_000_1_1_1.pst.132.xls,Week #17:G23,11,0,5,0
darrell_schoolcraft_000_1_1_1.pst.149.xls,by type_area:G4,73,1,72,1
tori_kuykendall_000_1_1_1.pst.107.xls,Sheet 1:B13,205,4,75,4
theresa_staab_000_1_1.pst.122.xls,Enron (Howell) Statement:B14,32,0,1,0
barry_tycholiz_000_1_1.pst.16.xls,Denver office:U11,5,0,4,0
benjamin_rogers_000_1_1.pst.73.xls,Sheet1:C5,4,0,4,0
phillip_allen_000_1_1.pst.182.xls,Socal:F27,4,0,2,0
kim_ward_000_1_2.pst.182.xls,Model:C9,434,6,192,6
lynn_blair_000_1_1.pst.194.xls,Sheet1:E23,7,0,7,0
richard_ring_000_1_1.pst.122.xls,Schedule 2C:C45,50,1,25,1
chris_germany_000_1_2.pst.82.xls,2002 Pledges:E23,2,0,2,0
jim_schwieger_000_1_1.pst.46.xls,Schwieger Summary 2:C8,5,0,3,0
darrell_schoolcraft_000_1_1_1.pst.118.xls,by type_area:G4,73,0,72,1
mike_carson_000_1_1.pst.24.xls,Sheet1:C5,3,0,2,0
chris_germany_000_1_2.pst.98.xls,Mar 2002:C17,35,0,4,0
mary_fischer_000_1_1.pst.266.xls,E12.XLS:M32,15,0,15,0
lisa_gang_000_1_1.pst.214.xls,EES-Schedule day 1:AA12,0,0,0,0
louise_kitchen_000_1_1_1_1.pst.60.xls,Summary:I15,7,0,7,0
chris_germany_000_1_2.pst.89.xls,Sheet1:B8,63,0,7,0
benjamin_rogers_001_1_1.pst.155.xls,Maine Thermal:D100,695,12,62,13
daren_farmer_000_1_1.pst.1271.xls,Sheet1:C16,19,0,12,0
don_baughman_000_1_1.pst.107.xls,Rate Table:E130,1,0,1,0
rick_buy_000_1_1_1_1.pst.37.xls,1000:F19,13,0,13,0
lisa_gang_000_1_1.pst.319.xls,EES-Schedule day 1:AA12,0,0,0,0
errol_mclaughlin_jr_000_1_1.pst.135.xls,New Deal:F3,221,3,61,3
lisa_gang_000_1_1.pst.157.xls,Scheduling:AJ5,0,0,0,0
chris_germany_000_1_2.pst.19.xls,external:C8,37,0,7,0
darrell_schoolcraft_000_1_1_1.pst.188.xls,Feb 02:A6,31,0,1,0
peter_keavey_000_1_1.pst.61.xls,Reported:G67,1,0,1,0
dutch_quigley_000_1_1.pst.48.xls,Sheet1:F5,3,0,3,0
richard_ring_000_1_1.pst.113.xls,BASE GENERATION FORECAST:C10,7,0,1,0
john_forney_000_1_1.pst.41.xls,Sheet1:Q5,2,0,2,0
tracy_geaccone_000_1_1.pst.279.xls,Reserves:D16,5,0,5,0
chris_germany_000_1_2.pst.104.xls,Mar 2002:C17,35,1,4,1
kimberly_watson_000_1_1.pst.94.xls,300 MM Exp West with SJ Lat:G26,13,1,12,1
andrea_ring_000_1_1.pst.13.xls,February 2000:C23,43,0,21,0
andy_zipper_000_1_1.pst.179.xls,Cost Structure:I11,5,0,5,0
phillip_allen_000_1_1.pst.256.xls,weekly:L25,10,0,3,0
kate_symes_000_1_1.pst.794.xls,Dec 2000:G15,1,0,1,0
tracy_geaccone_000_1_1.pst.367.xls,Without EPSC:Y16,5,0,5,0
michelle_lokay_000_1_2_1.pst.239.xls,Releases by Acquirer:Q27,1,0,1,0
chris_germany_000_1_2.pst.433.xls,Sheet1:C16,3,0,3,0
scott_neal_000_1_1.pst.175.xls,Terrebonne:B3,359,4,241,4
matthew_lenhart_001_1_1.pst.158.xls,OP.Power Desk Daily Price:B7,61,0,2,0
larry_may_000_1_1.pst.116.xls,SPREAD OPTION:C27,1,0,1,0
vkaminski_000_1_1_1.pst.175.xls,NICKEL:B3288,7,0,4,0
thomas_martin_000_1_1_1.pst.213.xls,Texas - Trading:C16,27,0,15,0
phillip_allen_001_1_1.pst.421.xls,Sheet1:F16,30,1,16,1
scott_neal_000_1_1.pst.706.xls,Sheet1:E31,154,2,90,2
benjamin_rogers_001_1_1.pst.115.xls,Stratus Report:A15,1113,19,53,20
kim_ward_000_1_2.pst.411.xls,Sheet1:C9,474,6,224,7
brad_mckay_000_1_1.pst.10.xls,Sheet2:H11,2,0,2,0
john_hodge_000_1_1.pst.10.xls,Sheet1:G23,2,0,2,0
ryan_slinger_000_1_1.pst.14.xls,Sheet2:B9,14,0,14,0
mark_taylor_001_1_1.pst.125.xls,Value:D32,50,1,6,1
paul_y'barbo_000_1_1.pst.107.xls,Sheet1:U33,5,0,3,0
sally_beck_000_1_1_1_1.pst.433.xls,All Jan 00 Deals:M3277,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.737.xls,Sid Rich Fuel:A36,1,0,1,0
daren_farmer_000_1_1.pst.221.xls,BMSPT066:A8,287,10,170,10
drew_fossum_000_1_1.pst.340.xls,Sempra_1_Expired:F19,17,0,12,0
daren_farmer_000_1_1.pst.124.xls,BMSPT066:A8,246,6,176,7
daren_farmer_001_1_1.pst.963.xls,Sheet2:B405,1,0,1,0
daren_farmer_001_1_1.pst.1257.xls,Hours:B1,2,0,1,0
jim_schwieger_000_1_1.pst.219.xls,Sched I Lyondell:F8,3,0,3,0
robert_badeer_000_1_1.pst.145.xls,MonthlyData:C9,1,0,1,0
rick_buy_000_1_1_1_1.pst.19.xls,Sheet1:D12,47,0,47,0
jeffrey_a_shankman_000_1_2.pst.172.xls,Hotlist - Identified :Q60,4,0,4,0
benjamin_rogers_000_1_1.pst.114.xls,6.5% - Swap:C16,174,2,17,2
paul_y'barbo_000_1_1.pst.13.xls,Price Table:A5,34,0,1,0
eric_linder_000_1_1.pst.109.xls,5-1:S8,3,0,2,0
darron_c_giron_000_1_1_1.pst.321.xls,Hours:B1,2,0,1,0
louise_kitchen_000_1_1_1_1.pst.223.xls,Sheet1:D7,23,0,3,0
sara_shackleton_000_1_1_1.pst.11.xls,Input:C213,46,1,1,1
theresa_staab_000_1_1.pst.266.xls,Nominations:V18,5,0,5,0
jason_wolfe_000_1_1.pst.32.xls,Metrics Form:I18,1,0,1,0
daren_farmer_000_1_1.pst.1529.xls,NOMS:J77,5,0,4,0
chris_germany_000_1_1_1.pst.175.xls,Sheet1:U231,1,0,1,0
vkaminski_002_1_1_1.pst.234.xls,Projects:A67,14,0,1,0
john_griffith_000_1_1.pst.187.xls,Transco Z3:F3,8311,249,2887,257
errol_mclaughlin_jr_000_1_1.pst.279.xls,PG Buy:U2,1,0,1,0
michelle_lokay_000_1_2_1.pst.156.xls,shipper imbalances:L1,12,0,11,0
kim_ward_000_1_2.pst.191.xls,Sheet1:A4,12,0,1,0
phillip_allen_000_1_1.pst.199.xls,weekly:F16,9,0,7,0
frank_ermis_000_1_1.pst.174.xls,PowerPrices:BR5,40,1,40,1
lisa_gang_000_1_1.pst.284.xls,Scheduling:AJ5,0,0,0,0
darron_c_giron_002_1_1_1.pst.418.xls,Sheet1:I17,25,0,25,0
scott_neal_000_1_1.pst.776.xls,Volatility:A7,230,5,56,5
kim_ward_000_1_2.pst.524.xls,Sheet1:R12,341,9,279,9
lisa_gang_000_1_1.pst.171.xls,Scheduling:AJ5,0,0,0,0
monika_causholli_000_1_1.pst.5.xls,FOEX:D30,5,0,3,0
louise_kitchen_001_1_1_1.pst.169.xls,All Originators by Commodity:G99,164,3,3,3
joe_parks_000_1_1.pst.375.xls,available capacity:B29,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.663.xls,NW:AB5,4,0,4,0
darron_c_giron_002_1_1_1.pst.160.xls,Sheet1:C9,27,1,18,1
vladi_pimenov_000_1_1.pst.41.xls,New York Sum:E39,15,0,14,0
louise_kitchen_001_1_1_1.pst.367.xls,Floor Plan:I59,6,0,1,0
tracy_geaccone_000_1_1.pst.424.xls,Capital Charge Template:D14,74,1,74,1
kevin_presto_000_1_1.pst.119.xls,NPCC:H11,2,0,2,0
kevin_hyatt_000_1_1.pst.173.xls,Up to FERC:H97,30,1,20,1
daren_farmer_000_1_1.pst.251.xls,BMSPT066:A8,261,12,195,12
andy_zipper_000_1_1.pst.16.xls,TRANSACTIONSUMMARYREPORT -1:N4780,9,1,3,1
jane_tholt_000_1_1.pst.212.xls,CashVarRates:B18,12,0,12,0
scott_neal_000_1_1.pst.303.xls,Sheet1:L48,72,1,51,1
richard_shapiro_000_1_1.pst.153.xls,mar01.xls:C5,3,0,2,0
vkaminski_001_1_2_1.pst.38.xls,Correl:A2,16,0,1,0
elizabeth_sager_000_1_1.pst.11.xls,Canada Gas:E21,1,0,1,0
louise_kitchen_000_1_2_1.pst.174.xls,Sheet1:F38,1,0,1,0
dutch_quigley_000_1_1.pst.108.xls,Sheet1:G34,4,0,3,0
chris_germany_000_1_2.pst.1144.xls,TCO Stg  :H14,107,1,64,1
michelle_lokay_000_1_2_1.pst.280.xls,SC-SJ:O9,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.233.xls,02-(01):D10,49,1,24,1
kate_symes_000_1_1.pst.16.xls,Prior Day:E4,2,0,2,0
larry_campbell_000_1_1.pst.119.xls,Sheet1:D10,7,0,6,1
lisa_gang_000_1_1.pst.302.xls,Scheduling:AJ5,0,0,0,0
bill_williams_iii_000_1_1.pst.91.xls,Real Time:H77,11,0,11,0
david_delainey_000_1_1_1.pst.2.xls,Summaru:I11,7,0,7,0
kim_ward_000_1_2.pst.164.xls,Sheet1:D9,15,0,9,0
daren_farmer_001_1_1.pst.1140.xls,JAN 00:D52,19,0,19,0
craig_dean_000_1_1.pst.88.xls,9-16:C29,4,0,4,0
harry_arora_000_1_1.pst.106.xls,Chart Data:A3,105,1,1,1
chris_germany_000_1_1_1.pst.101.xls,Daily Activity:B9,758,8,537,8
darron_c_giron_000_1_1_1.pst.276.xls,PRD Location_Def:K3439,2,1,2,1
kevin_presto_000_1_1.pst.146.xls,NPCC:H11,2,0,2,0
monika_causholli_000_1_1.pst.53.xls,Sheet1:DU11,5,0,3,0
chris_germany_000_1_1_1.pst.68.xls,Sept00 EPA Vols :K271,11,0,9,0
monika_causholli_000_1_1.pst.10.xls,Sheet2:E23,1,0,1,0
richard_shapiro_000_1_1.pst.113.xls,Breakouts:D8,5,0,3,0
don_baughman_000_1_1.pst.177.xls,Sheet1:C20,37,0,17,0
chris_germany_000_1_2.pst.1043.xls,Tenn:E58,349,6,12,6
lisa_gang_000_1_1.pst.101.xls,LOSSES:C16,3,0,2,0
jeffrey_a_shankman_000_1_2.pst.128.xls,A:N17,2,0,2,0
mike_carson_000_1_1.pst.51.xls,Sheet1:D14,5,0,4,0
darrell_schoolcraft_000_1_1_1.pst.679.xls,by type:J4,67,0,66,1
daren_farmer_001_1_1.pst.622.xls,ZoneBreakout:B19,135,2,69,2
jay_reitmeyer_000_1_1.pst.201.xls,Sheet1:A25,88,1,1,2
scott_neal_000_1_1.pst.833.xls,Sheet1:E31,159,2,93,2
kate_symes_000_1_1.pst.276.xls,5-1:S8,3,0,2,0
michelle_lokay_000_1_2_1.pst.210.xls,1001:J7,69,1,67,1
lisa_gang_000_1_1.pst.272.xls,Scheduling:AJ5,0,0,0,0
tracy_geaccone_000_1_1.pst.223.xls,Summary page:C5,4,0,4,0
holden_salisbury_000_1_1.pst.5.xls,Jan 08-14:C17,7,0,7,0
john_griffith_000_1_1.pst.199.xls,Sheet1:D19,4,0,2,0
sally_beck_001_1_1_1_1.pst.293.xls,With CGS:D19,7,0,6,0
robin_rodrigue_000_1_1.pst.13.xls,Detail:J4400,1,0,1,0
kate_symes_000_1_1.pst.148.xls,3-16:S8,3,0,2,0
daren_farmer_000_1_1.pst.580.xls,Payments:K29,5,0,2,0
daren_farmer_001_1_1.pst.1082.xls,DELV SUMMARY:A8,30,1,1,1
darrell_schoolcraft_000_1_1_1.pst.478.xls,01-(4):D10,49,1,24,1
john_forney_000_1_1.pst.58.xls,ERCOT MCP BY INTERVAL:L14,14,0,7,0
lindy_donoho_000_1_1_1.pst.15.xls,WOT by Month thru 2010:H32,225,19,216,19
benjamin_rogers_000_1_1.pst.46.xls,NYPP Zone A:L58,8,0,5,0
kevin_hyatt_000_1_1.pst.146.xls,Station #2 Discharge (3):G81,5,0,5,0
darrell_schoolcraft_000_1_1_1.pst.461.xls,by type_area:J4,69,1,68,1
phillip_m_love_000_1_1.pst.668.xls,Summary:D20,6,0,5,0
darron_c_giron_000_1_1_1.pst.190.xls,DiffDates:B9,22,0,2,0
theresa_staab_000_1_1.pst.152.xls,Summary:E12,11,0,6,0
andy_zipper_000_1_1.pst.162.xls,Broker Data:C5,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.176.xls,Jan 2002:A6,31,1,1,1
sally_beck_001_1_2_1.pst.212.xls,Summary YTD:I17,41,0,41,0
drew_fossum_000_1_1.pst.286.xls,Sheet1:D17,45,0,45,0
elizabeth_sager_000_1_1.pst.124.xls,Tier 2 Counterparties:P20,18,1,4,1
lynn_blair_000_1_1.pst.164.xls,Gas Logistics-Level:G23,11,0,10,0
michelle_lokay_000_1_2_1.pst.784.xls,06.01:B9,5,0,5,0
joe_parks_000_1_1.pst.449.xls,Bridgeline DPR2:M12,17,0,7,0
lisa_gang_000_1_1.pst.77.xls,LOSSES:C16,3,0,2,0
jonathan_mckay_000_1_1.pst.372.xls,Summary:B4,138,1,83,1
lisa_gang_000_1_1.pst.34.xls,APRIL (2):N28,10,0,8,0
mark_guzman_000_1_1_1.pst.160.xls,FEBRUARY (25):S19,7,0,7,0
matthew_lenhart_000_1_1.pst.19.xls,Power Curve:J5,31738,1749,1888,1793
kate_symes_000_1_1.pst.43.xls,Fri-Sat:Q5,3,0,3,0
jonathan_mckay_000_1_1.pst.100.xls,Enron Direct Deal Sheet:B10,52,1,26,1
joe_parks_000_1_1.pst.248.xls,XL-OPT:P811,363,5,242,5
sally_beck_000_1_1_1_1.pst.134.xls,1999:L7,23,0,7,0
benjamin_rogers_001_1_1.pst.229.xls,SOURCEDATA:C13,65,0,11,0
kim_ward_000_1_2.pst.366.xls,summary:F19,2,0,2,0
stacey_white_000_1_1.pst.304.xls,SUM SO2:W26,14,0,14,0
darron_c_giron_000_1_1_1.pst.206.xls,FT-WEST:K7663,2,0,2,0
scott_neal_000_1_1.pst.330.xls,AGA Storage:G397,1,0,1,0
lisa_gang_000_1_1.pst.61.xls,LOSSES:C16,3,0,2,0
mary_fischer_000_1_1.pst.239.xls,Sheet1:G9,5,0,5,0
kevin_presto_000_1_1.pst.160.xls,NPCC:H11,2,0,2,0
matt_motley_000_1_1_1.pst.15.xls,Position By trader PRINT:N6,3,1,3,1
joe_parks_000_1_1.pst.305.xls,html_report_history (2):O55,4,0,4,0
jason_wolfe_000_1_2.pst.26.xls,Sheet1:D16,3,0,2,0
sally_beck_000_1_1_1_1.pst.490.xls,Summary:C16,3,0,3,0
darrell_schoolcraft_000_1_1_1.pst.377.xls,22:C9,7,0,3,0
jim_schwieger_000_1_1.pst.106.xls,NYMEX-PR:A1536,4909,12014,2155,12018
brad_mckay_000_1_1.pst.1.xls,Sheet1:C7,2,0,2,0
michelle_lokay_000_1_2_1.pst.126.xls,Max Rates:I15,10,1,6,1
darrell_schoolcraft_000_1_1_1.pst.720.xls,Current Est Vs. Forecast:D27,7,0,4,0
mark_haedicke_000_1_1_1.pst.12.xls,Consolidated:U11,8,0,8,0
michelle_lokay_000_1_2_1.pst.297.xls,Indicies:D5,2,0,2,0
daren_farmer_001_1_1.pst.1278.xls,ZoneBreakout:B19,135,2,69,2
lynn_blair_000_1_1.pst.112.xls,Sep. 1- 2 & 3:D3,20,0,20,0
stacey_white_000_1_1.pst.238.xls,Detail Expenses:D58,51,1,4,1
monique_sanchez_000_1_1.pst.3.xls,Sheet1:B20,18,0,1,0
louise_kitchen_000_1_1_1_1.pst.324.xls,Enron Rate Chart:P4,241,2,81,2
john_forney_000_1_1.pst.14.xls,Sheet1:Q5,2,0,2,0
eric_linder_000_1_1.pst.12.xls,4-10:S8,3,0,2,0
tracy_geaccone_000_1_1.pst.309.xls,Fuel Use:I21,16,0,16,0
larry_campbell_000_1_1.pst.370.xls,PSE ACTUALS:I2,27,0,1,0
cara_semperger_000_1_1.pst.33.xls,Active Counterparties Jan 1:P64,2,0,2,0
jeff_dasovich_000_1_1_1.pst.30.xls,Balance Sheet:C11,121,1,13,1
vkaminski_000_1_1_1.pst.172.xls,COPPER:B3288,7,0,4,0
daren_farmer_000_1_1.pst.1236.xls,Sheet1:E7,233,3,232,3
chris_stokley_000_1_1.pst.134.xls,Master Index:A58,23,0,1,0
mary_fischer_000_1_1.pst.263.xls,E12.XLS:M32,15,0,15,0
benjamin_rogers_000_1_1.pst.37.xls,Daily Curve:AH3,668,6,1,6
louise_kitchen_000_1_1_1_1.pst.332.xls,Sum with Desk Chgs:E4,2,0,2,0
drew_fossum_000_1_1.pst.1.xls,130 MW:B9,36,0,13,0
john_lavorato_000_1_1_1.pst.50.xls,Off-Peak:L13,390,5,50,5
errol_mclaughlin_jr_000_1_1.pst.33.xls,US:B13,6,0,1,0
kimberly_watson_000_1_1.pst.12.xls,by type:J4,69,1,68,1
james_steffes_000_1_1.pst.163.xls,Sheet1:L36,2,0,2,0
john_hodge_000_1_1.pst.13.xls,Sheet1:G23,2,0,2,0
richard_shapiro_000_1_1.pst.147.xls,Sheet1:M21,5,0,5,0
daren_farmer_000_1_1.pst.1662.xls,June 00:H52,19,0,19,0
louise_kitchen_000_1_2_1.pst.129.xls,Sheet1:N9,9,0,9,0
rick_buy_000_1_1_1_1.pst.95.xls,Sheet1:K11,2,0,2,0
kate_symes_000_1_1.pst.61.xls,2-1:S8,3,0,2,0
michelle_lokay_000_1_2_1.pst.129.xls,West of Station #2 Discharge:G37,12,0,11,0
sara_shackleton_000_1_1_1.pst.72.xls,Momma Credit Form :I29,3,0,3,0
louise_kitchen_001_1_1_1.pst.202.xls,Sheet1:H31,58,0,22,0
errol_mclaughlin_jr_000_1_1.pst.100.xls,Sheet1:A5,18,0,1,0
scott_neal_000_1_1.pst.12.xls,STOR951:D13,13,0,4,0
errol_mclaughlin_jr_000_1_1.pst.171.xls,Dec 2000:G15,1,0,1,0
gerald_nemec_000_1_1.pst.231.xls,Sheet1:F60,2,0,2,0
andy_zipper_000_1_1.pst.70.xls,DD-ENA:F500,8,0,4,0
mary_fischer_000_1_1.pst.174.xls,Monthly_US:D26,9,0,3,0
chris_germany_000_1_2.pst.1026.xls,Tenn:D35,349,4,12,5
benjamin_rogers_000_1_1.pst.117.xls,simplesummary:C6,19,0,4,0
kevin_ruscitti_000_1_1.pst.117.xls,TCO Stg :E8,89,1,60,1
darrell_schoolcraft_000_1_1_1.pst.115.xls,by type_area:G4,73,1,72,1
louise_kitchen_001_1_1_1.pst.249.xls,Sheet1:T1830,5,0,5,0
thomas_martin_000_1_1_1.pst.216.xls,Texas - Trading:K21,30,0,27,0
drew_fossum_000_1_1.pst.229.xls,NNG-Income-Sum:L25,11,0,11,0
phillip_allen_000_1_1.pst.138.xls,Sheet1:E12,10,0,6,0
jeff_dasovich_000_1_1_1.pst.135.xls,01-05 curve data:P42,1,0,1,0
vkaminski_000_1_1_1.pst.148.xls,VOLS:H1,828,14,216,14
daren_farmer_000_1_1.pst.1171.xls,Sheet1:I18,1,0,1,0
kevin_ruscitti_000_1_1.pst.196.xls,Rogers Info:C111,1,0,1,0
sally_beck_001_1_1_1_1.pst.220.xls,Sum Nov 1 to 7:C38,2,0,1,0
darrell_schoolcraft_000_1_1_1.pst.702.xls,Cost Estimate Summary:G26,9,0,9,0
kevin_ruscitti_000_1_1.pst.140.xls,DAILY:AH3,0,0,0,0
barry_tycholiz_000_1_1.pst.43.xls,Plan Comp:BT11,0,0,0,0
robin_rodrigue_000_1_1.pst.185.xls,Aug 00:R12,5,0,5,0
andy_zipper_000_1_1.pst.144.xls,TRANSACTIONSUMMARYREPORT -1:N4780,9,0,3,0
darrell_schoolcraft_000_1_1_1.pst.532.xls,01-(4):D10,49,1,24,1
phillip_m_love_000_1_1.pst.147.xls,Total:C31,3,0,2,0
john_forney_000_1_1.pst.23.xls,Sheet1:Q5,2,0,2,0
sally_beck_000_1_1_1_1.pst.13.xls,US Gas:I26,3,0,2,0
vladi_pimenov_000_1_1.pst.5.xls,1:C4,16,0,4,0
sally_beck_002_1_1_1.pst.37.xls,template from individuals:B13,5,0,5,0
kam_keiser_000_1_1.pst.0.xls,Sheet1:H63,1,0,1,0
chris_germany_000_1_2.pst.818.xls,Ces Retail:J1,343,5,303,5
juan_hernandez_000_1_1.pst.169.xls,Regional_Spreads:B759,19,1,13,1
kate_symes_000_1_1.pst.1130.xls,Sheet1:C12,3,0,2,0
vkaminski_000_1_1_1.pst.21.xls,Detail:I368,128,2,11,2
benjamin_rogers_001_1_1.pst.247.xls,Debt:B32,666,11,25,11
gerald_nemec_000_1_1.pst.94.xls,WOFORMA:M98,16,0,8,0
lisa_gang_000_1_1.pst.220.xls,day 2:AA12,0,0,0,0
darrell_schoolcraft_000_1_1_1.pst.550.xls,01-(4):D10,49,1,24,1
kate_symes_000_1_1.pst.28.xls,Current Day:E4,2,0,2,0
louise_kitchen_000_1_2_1.pst.218.xls,Sheet1:I2,290,2,1,2
kate_symes_000_1_1.pst.46.xls,Fri-Sat:Q5,3,0,3,0
richard_sanders_000_1_1_1.pst.0.xls,pv:K13,24,0,24,0
phillip_m_love_000_1_1.pst.656.xls,Sheet1:N2492,2,0,1,0
louise_kitchen_001_1_1_1.pst.211.xls,Daily Roll:E48,15,0,15,0
joe_parks_000_1_1.pst.320.xls,Model:L22,20,0,19,0
phillip_platter_000_1_1.pst.18.xls,EES-Schedule day 1:F60,9,0,8,0
kevin_presto_000_1_1.pst.278.xls,NPCC:H11,2,0,2,0
michelle_lokay_000_1_2_1.pst.314.xls,NW:AB5,4,0,4,0
benjamin_rogers_001_1_1.pst.121.xls,Debt:B32,666,12,25,12
frank_ermis_000_1_1.pst.52.xls,DATA:E152,1,0,1,0
kate_symes_000_1_1.pst.52.xls,Fri-Sat:Q5,3,0,3,0
mike_carson_000_1_1.pst.68.xls,Sheet1:C13,10,0,10,0
danny_mccarty_000_1_1.pst.21.xls,Contractual Obligations:F20,21,1,6,1
john_griffith_000_1_1.pst.546.xls,Power:AF154,2,0,1,0
sara_shackleton_003_1_1.pst.69.xls,Sheet1:D14,7,0,7,0
mary_fischer_000_1_1.pst.248.xls,E12.XLS:M32,12,0,12,0
daren_farmer_001_1_1.pst.1231.xls,Mar-98:B9,61,1,60,1
tracy_geaccone_000_1_1.pst.468.xls,EOTTC2:S63,7,0,7,0
scott_neal_000_1_1.pst.877.xls,QTD Mgmt Summary:G45,23,0,21,0
joe_parks_000_1_1.pst.213.xls,Jan 01 trial:AW14,13,0,13,0
errol_mclaughlin_jr_000_1_1.pst.18.xls,Results:B2,83,1,28,1
chris_stokley_000_1_1.pst.53.xls,EPMI:AA42,0,0,0,0
jonathan_mckay_000_1_1.pst.357.xls,Sheet1:D8,12,0,5,0
rick_buy_000_1_1_1_1.pst.177.xls,Current Risk Pool:F11,5,0,2,0
david_delainey_000_1_1_1.pst.25.xls,Sheet1:F8,89,1,13,1
vkaminski_000_1_1_1.pst.181.xls,PricesW:B2,899,6,1,7
judy_townsend_000_1_1.pst.24.xls,May'01:B4,5,0,5,0
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,372,7,248,7
john_zufferli_000_1_1.pst.112.xls,Sheet1:I18,3,0,3,0
eric_saibi_000_1_1.pst.189.xls,SOCO:E35,37,0,23,0
john_hodge_000_1_1.pst.220.xls,Sheet1:I7,1,0,1,0
jeff_dasovich_000_1_1_1.pst.215.xls,Sheet1:E12,24,1,24,1
phillip_allen_000_1_1.pst.647.xls,Sheet1:F368,7,0,7,0
kate_symes_000_1_1.pst.877.xls,Dec 2000:G15,1,0,1,0
harry_arora_000_1_1.pst.109.xls,Chart Data:A3,105,0,1,0
errol_mclaughlin_jr_000_1_1.pst.297.xls,RSXNSUMo:N380,2,0,2,0
john_forney_000_1_1.pst.32.xls,Sheet1:Q5,2,0,2,0
dutch_quigley_000_1_1.pst.280.xls,Volumes:B49,5,0,4,0
drew_fossum_000_1_1.pst.155.xls,INCREMENTAL DEFERRED TAX:E14,41,0,41,0
bill_williams_iii_000_1_1.pst.19.xls,7-6:U9,4,0,2,0
louise_kitchen_000_1_1_1_1.pst.90.xls,Sheet1:N9,9,0,9,0
louise_kitchen_000_1_1_1_1.pst.152.xls,Reserves:H31,44,0,18,0
kevin_presto_000_1_1.pst.107.xls,NPCC:H11,2,0,2,0
sally_beck_001_1_1_1_1.pst.498.xls,Sheet1:J484,2,0,1,0
stacey_white_000_1_1.pst.414.xls,Recon:B9,3,0,3,0
jonathan_mckay_001_1_1.pst.41.xls,Floor Plan:I59,6,0,1,0
kevin_presto_000_1_1.pst.291.xls,NPCC:H11,2,0,2,0
chris_germany_000_1_1_1.pst.29.xls,Total Reqs:K286,61,1,31,1
chris_germany_000_1_1_1.pst.140.xls,New Power-Purchase:K62,2,0,2,0
chris_germany_000_1_2.pst.157.xls,2002:AL119,57,1,29,1
kate_symes_000_1_1.pst.139.xls,3-14:S8,3,0,2,1
darrell_schoolcraft_000_1_1_1.pst.167.xls,01-(4):D10,49,0,24,0
bill_williams_iii_000_1_1.pst.43.xls,blank:U33,3,0,3,0
bill_rapp_000_1_1.pst.0.xls,Sheet1:A7,29,1,1,1
kim_ward_000_1_2.pst.369.xls,June 2001:E9,1592,19,47,19
benjamin_rogers_000_1_1.pst.43.xls,Zone A:AF16,1,0,1,0
daren_farmer_000_1_1.pst.1653.xls,Sheet1:C4,26,0,12,0
tracy_geaccone_000_1_1.pst.8.xls,Estimate Vs. Plan:C9,5,0,5,0
benjamin_rogers_000_1_1.pst.140.xls,Template:E445,4545,94,247,97
jason_wolfe_000_1_1.pst.35.xls,Metrics Form:I18,1,0,1,0
mary_fischer_000_1_1.pst.257.xls,E12.XLS:M32,15,0,15,0
robert_badeer_000_1_1.pst.101.xls,VaR:O39,3,0,3,0
don_baughman_000_1_1.pst.222.xls,Sheet1:A2,41,0,1,0
