fileName,Longest Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
darron_c_giron_000_1_1_1.pst.114.xls,FEB 00:H11,1,0,1,0
richard_ring_000_1_1.pst.90.xls,BASE GENERATION FORECAST:C10,1,0,1,0
kevin_presto_000_1_1.pst.125.xls,NPCC:H35,2,0,2,0
richard_ring_000_1_1.pst.66.xls,BASE GENERATION FORECAST:C10,1,0,1,0
daren_farmer_001_1_1.pst.631.xls,Sheet1:G18,6,0,5,0
mary_hain_000_1_1.pst.1.xls,TIMES:B218,6,0,2,0
lisa_gang_000_1_1.pst.57.xls,APRIL (17):D25,10,0,7,0
judy_townsend_000_1_1.pst.33.xls,May'01:B4,5,0,5,0
eric_linder_000_1_1.pst.115.xls,APRIL (2):I35,7,0,4,0
stacey_white_000_1_1.pst.29.xls,11-28:A19,1,0,1,0
michael_maggi_000_1_1_1.pst.15.xls,SC:D35,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.106.xls,Plan vs. Forecast:C27,9,0,9,0
louise_kitchen_001_1_1_1.pst.353.xls,ProForma:S7,238,2,46,2
benjamin_rogers_001_1_1.pst.14.xls,Wheatland 2000 Exp:E22,31,0,31,0
chris_germany_000_1_2.pst.78.xls,March 2002:A10,8,0,8,0
paul_y'barbo_000_1_1.pst.63.xls,LNG:H186,498,2,366,3
michelle_lokay_000_1_2_1.pst.153.xls,NW:AC5,4,0,4,0
john_griffith_000_1_1.pst.1001.xls,Curvefetch:E1,91,1,6,1
phillip_allen_000_1_1.pst.227.xls,weekly:F6,10,0,9,0
don_baughman_000_1_1.pst.216.xls,JUNE'01:F8,3,0,3,0
lisa_gang_000_1_1.pst.81.xls,LOSSES:B14,3,0,3,0
benjamin_rogers_001_1_1.pst.201.xls,Wheatland 2001 Budget:K44,7,0,7,0
lisa_gang_000_1_1.pst.168.xls,EES-Schedule day 1:P11,13,0,13,0
larry_campbell_000_1_1.pst.497.xls,Stripped:G227,3,0,3,0
lisa_gang_000_1_1.pst.281.xls,day 2:P11,13,0,13,0
darrell_schoolcraft_000_1_1_1.pst.766.xls,22:B11,7,0,5,0
gerald_nemec_000_1_1.pst.197.xls,Rate 21:F11,19,0,18,0
shelley_corman_000_1_1.pst.52.xls,TW Revenues by Customer:C4,3,0,3,0
john_arnold_000_1_2.pst.227.xls,Sheet1:L9,25,0,15,0
don_baughman_000_1_1.pst.151.xls,Sheet1:C38,37,0,17,0
jeffrey_a_shankman_000_1_2.pst.235.xls,Sheet1:A6,9,0,3,0
darrell_schoolcraft_000_1_1_1.pst.668.xls,NW:AC5,4,0,4,0
jim_schwieger_000_1_1.pst.96.xls,AGA Storage:F459,1,0,1,0
lynn_blair_000_1_1.pst.158.xls,Sept 22:C4,12,0,12,0
shelley_corman_000_1_1.pst.61.xls,May2001:E58,11,0,11,0
tracy_geaccone_000_1_1.pst.388.xls,Asia:I7,5,0,5,0
kevin_hyatt_000_1_1.pst.182.xls,Sundevil by Task by Month:C16,5,0,4,0
sally_beck_000_1_1_1_1.pst.184.xls,GrossMargin:F18,19,0,19,0
tracy_geaccone_000_1_1.pst.38.xls,Format:D13,55,1,55,1
james_steffes_000_1_1.pst.298.xls,Final Claim Summary:E20,4,0,4,0
daren_farmer_000_1_1.pst.209.xls,BMSPT066:A8,41,1,22,1
harry_arora_000_1_1.pst.3.xls,Staffers:I18,2,0,2,0
jim_schwieger_000_1_1.pst.216.xls,Prime Rate Calc- GROSS:A3,6,0,5,0
joe_parks_000_1_1.pst.381.xls,Sheet1:B9,62,1,7,1
lisa_gang_000_1_1.pst.266.xls,BASE GENERATION FORECAST:C10,1,0,1,0
daren_farmer_001_1_1.pst.1053.xls,Sheet1:B12,3,0,3,0
chris_germany_000_1_1_1.pst.189.xls,Tenn:D23,117,1,4,1
kim_ward_000_1_2.pst.414.xls,Sheet1:C4,19,0,15,0
judy_townsend_000_1_1.pst.42.xls,May'01:B4,5,0,5,0
scott_neal_000_1_1.pst.146.xls,AGA Storage:F415,1,0,1,0
rick_buy_000_1_1_1_1.pst.159.xls,1000:H23,13,0,13,0
kevin_presto_000_1_1.pst.134.xls,NPCC:H35,2,0,2,0
chris_germany_000_1_1_1.pst.97.xls,Active Contracts:A8,10,0,6,0
scott_neal_000_1_1.pst.309.xls,STOR951:C21,5,0,3,0
mary_fischer_000_1_1.pst.254.xls,E12.XLS:M27,15,0,15,0
vkaminski_001_1_2_1.pst.141.xls,Sensitivity:G15,2,0,2,0
vkaminski_000_1_1_1.pst.309.xls,Sheet1:A64,105,1,10,1
mark_taylor_000_1_1.pst.202.xls,Sheet1:B2,1,0,1,0
rick_buy_000_1_1_1_1.pst.183.xls,Graph Data Sep 10:C181,6,0,4,0
hunter_shively_000_1_1.pst.334.xls,Nov 3-5:D8,1,0,1,0
kate_symes_000_1_1.pst.966.xls,Dec 2000:G20,1,0,1,0
daren_farmer_000_1_1.pst.218.xls,BMSPT066:A8,44,1,28,1
sara_shackleton_000_1_2.pst.275.xls,All Deals:I10,3,0,3,0
dutch_quigley_000_1_1.pst.51.xls,Sheet1:A1536,5,0,4,0
sara_shackleton_001_1_1.pst.335.xls,Sheet1:B7,5,0,4,0
chris_germany_000_1_2.pst.237.xls,Sheet1:C15,7,0,4,0
kevin_presto_000_1_1.pst.140.xls,NPCC:H35,2,0,2,0
scott_neal_000_1_1.pst.333.xls,AGA Storage:F404,1,0,1,0
daren_farmer_001_1_1.pst.1062.xls,JAN 00:D51,19,0,19,0
sally_beck_001_1_1_1_1.pst.169.xls,GrossMargin:F18,19,1,19,1
don_baughman_000_1_1.pst.118.xls,Sheet1:C38,37,0,17,0
vladi_pimenov_000_1_1.pst.69.xls,CurveFetch:E2,140,0,1,0
scott_neal_000_1_1.pst.137.xls,STOR951:C21,5,0,3,0
lynn_blair_000_1_1.pst.182.xls,Sept01:O54,4,0,4,0
lisa_gang_000_1_1.pst.202.xls,Scheduling:AJ5,0,0,0,0
eric_saibi_000_1_1.pst.315.xls,Sheet1:J5,2,0,2,0
fletcher_sturm_000_1_1.pst.117.xls,Fletch:D7,4,0,2,0
paul_y'barbo_000_1_1.pst.39.xls,Sheet1:L8,11,0,6,0
richard_shapiro_000_1_1.pst.180.xls,SAP Interface:A1,6,0,1,0
lisa_gang_000_1_1.pst.290.xls,Scheduling:AJ5,0,0,0,0
joe_parks_000_1_1.pst.194.xls,Basis:G48,5,0,2,0
randall_gay_000_1_1.pst.23.xls,Summery - Base Load:F15,13,0,7,0
louise_kitchen_000_1_1_1_1.pst.0.xls,Cost Cancel Details:D108,460,5,11,5
kate_symes_000_1_1.pst.1168.xls,Dec 2000:G20,1,0,1,0
don_baughman_000_1_1.pst.142.xls,Sheet1:C38,37,0,17,0
lindy_donoho_000_1_1_1.pst.144.xls,Dec Calcs :B11,7,0,6,0
david_delainey_000_1_1_1.pst.31.xls,Sheet1:F28,2,0,2,0
lisa_gang_000_1_1.pst.177.xls,BASE GENERATION FORECAST:C10,1,0,1,0
chris_germany_000_1_2.pst.1017.xls,CGLF Tex Gas:G18,3,0,3,0
john_hodge_000_1_1.pst.195.xls,Sheet2:A10,1,0,1,0
theresa_staab_000_1_1.pst.116.xls,Sheet1:E14,66,0,26,0
lisa_gang_000_1_1.pst.0.xls,MARCH(2):T26,10,0,8,0
jeff_king_000_1_1.pst.0.xls,Sheet1:C7,3,0,1,0
tom_donohoe_000_1_1_1.pst.19.xls,Sheet1:A6,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.659.xls,Sheet1:G7,3,0,3,0
tracy_geaccone_000_1_1.pst.299.xls,EGM EXP:G3,6,0,6,0
jim_schwieger_000_1_1.pst.3.xls,AGA Storage:F415,1,0,1,0
sally_beck_002_1_1_1.pst.19.xls,Hotlist - Identified :O56,4,1,4,1
daren_farmer_000_1_1.pst.129.xls,Unify Recon:B8,1,0,1,0
daren_farmer_000_1_1.pst.1503.xls,Mar 01:E54,19,1,19,1
phillip_m_love_000_1_1.pst.493.xls,Sheet1:E13,11,1,10,1
daren_farmer_000_1_1.pst.242.xls,BMSPT066:A8,44,1,28,1
chris_germany_000_1_2.pst.148.xls,NGPL-Invoice Status:J12,7,0,4,0
kam_keiser_000_1_1.pst.108.xls,support for reclass of ENA:G4,7,0,6,0
jonathan_mckay_000_1_1.pst.141.xls,Deal Sheet:D25,7,0,2,0
phillip_allen_000_1_1.pst.218.xls,Max Rent:C5,3,0,2,0
danny_mccarty_000_1_1.pst.15.xls,Commercial:S8,2,0,1,0
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,729,4,638,4
paul_y'barbo_000_1_1.pst.208.xls,Summary:B30,3,0,3,0
matthew_lenhart_000_1_1.pst.23.xls,Curves:A1,87,3,19,3
jeff_dasovich_000_1_1_1.pst.91.xls,Template:N9,6,0,5,0
tracy_geaccone_000_1_1.pst.404.xls,ICAprest:AK12,4,0,3,0
eric_linder_000_1_1.pst.121.xls,APRIL (17):G35,7,0,4,0
john_griffith_000_1_1.pst.206.xls,INTERCOAST:O9,2,0,2,0
andrew_lewis_000_1_1.pst.3.xls,Sheet1:I10,3,0,1,0
jim_schwieger_000_1_1.pst.32.xls,STOR951:C21,5,0,3,0
tracy_geaccone_000_1_1.pst.226.xls,ICAprest:AK12,4,0,3,0
jeffrey_a_shankman_000_1_2.pst.152.xls,Hotlist - Identified :M26,4,0,4,0
daren_farmer_000_1_1.pst.227.xls,BMSPT066:A8,44,0,28,0
richard_shapiro_001_1_1_1.pst.22.xls,Sheet1:T5,2,0,2,0
rick_buy_000_1_1_1_1.pst.174.xls,Daily NPW:B177,375,3,23,3
darron_c_giron_000_1_1_1.pst.310.xls,Hours:B1,2,0,1,0
john_griffith_000_1_1.pst.196.xls,New Index Sale:N9,16,0,12,0
barry_tycholiz_000_1_1.pst.34.xls,Assumptions:C16,20,0,20,0
dan_hyvl_000_1_1.pst.196.xls,Momma Credit Form :H33,3,0,3,0
louise_kitchen_000_1_1_1_1.pst.296.xls,West Position:N50,44,0,44,0
stacey_white_000_1_1.pst.256.xls,SUM SO2:I55,14,1,14,1
daren_farmer_001_1_1.pst.1136.xls,Sheet1:C43,10,0,10,0
louise_kitchen_000_1_1_1_1.pst.172.xls,Assumptions:C16,20,0,20,0
kim_ward_000_1_2.pst.129.xls,Momma Credit Form :H33,3,0,3,0
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:E66,4,0,3,0
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:BL4,9,0,4,0
elizabeth_sager_001_1_1.pst.0.xls,MTM Liquidation COB 102901:N137,1,0,1,0
lisa_gang_000_1_1.pst.183.xls,day 2:P11,13,0,13,0
john_zufferli_000_1_1.pst.0.xls,Current Curve:E8,1,0,1,0
lisa_gang_000_1_1.pst.275.xls,EES-Schedule day 1:P11,13,0,13,0
peter_keavey_000_1_1.pst.244.xls,Reported:F30,1,0,1,0
lisa_gang_000_1_1.pst.104.xls,LOSSES:B14,3,0,3,0
danny_mccarty_000_1_1.pst.24.xls,Sheet1:S3,3,0,3,0
frank_ermis_000_1_1.pst.98.xls,CurveFetch:E2,30,0,1,0
daren_farmer_001_1_1.pst.625.xls,ZoneBreakout:C5,37,0,27,0
matthew_lenhart_001_1_1.pst.187.xls,Power West Price Off-Peak:V29,1,0,1,0
phillip_allen_000_1_1.pst.242.xls,Pro Forma:F8,3,0,3,0
sally_beck_000_1_1_1_1.pst.267.xls,YTD Mgmt Summary:G15,14,0,14,0
phillip_allen_000_1_1.pst.129.xls,weekly:F6,10,0,10,0
chris_germany_000_1_2.pst.243.xls,internal:C8,7,0,6,0
joe_parks_000_1_1.pst.372.xls,Sheet1:B9,62,0,7,0
chris_germany_000_1_2.pst.1032.xls,11-99:AI11,6,0,6,0
phillip_allen_000_1_1.pst.144.xls,Mkt.:C5,65,0,9,0
vkaminski_000_1_1_1.pst.24.xls,Analysis:L8,5,0,4,0
phillip_platter_000_1_1.pst.51.xls,day 2:Y59,9,1,9,1
frank_ermis_000_1_1.pst.19.xls,Excel Offer:E14,7,0,5,0
mike_carson_000_1_1.pst.77.xls,Sheet1:C10,6,0,5,0
jonathan_mckay_001_1_1.pst.165.xls,quotes:P104,1,0,1,0
joe_parks_000_1_1.pst.185.xls,Sheet1:C8,1,0,1,0
harry_arora_000_1_1.pst.63.xls,Daily Option Markets:D46,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.446.xls,01-(5):D10,5,0,2,0
tori_kuykendall_000_1_1_1.pst.101.xls,Basis:H25,9,0,5,0
james_steffes_000_1_1.pst.225.xls,SVP-3:D8,2,0,2,0
larry_campbell_000_1_1.pst.14.xls,Netting:D27,9,0,6,0
phillip_platter_000_1_1.pst.36.xls,Feb Debtor:B18,11,0,11,0
sara_shackleton_003_1_1.pst.66.xls,Momma Credit Form :H33,3,0,3,0
mark_whitt_000_1_1.pst.96.xls,Summary:F4,2,0,1,0
kam_keiser_000_1_1.pst.126.xls,Report:CI40,8,0,8,0
kevin_presto_000_1_1.pst.321.xls,NPCC:H35,2,0,2,0
lynn_blair_000_1_1.pst.173.xls,Oct 20-21:C4,12,0,12,0
lisa_gang_000_1_1.pst.72.xls,LOSSES:B14,3,0,3,0
phillip_m_love_001_1_1.pst.118.xls,Sheet1:P34,1,0,1,0
kevin_presto_000_1_1.pst.116.xls,NPCC:H35,2,0,2,0
monika_causholli_000_1_1.pst.65.xls,Regressions:C49,81,3,15,3
bill_williams_iii_000_1_1.pst.87.xls,Automated Charge Types:A78,29,0,20,0
gstorey_000_1_1.pst.31.xls,Sheet1:I7,3,0,3,0
tracy_geaccone_000_1_1.pst.306.xls,Annual Fuel Calc Alt:L30,62,1,50,1
richard_sanders_001_1_2.pst.91.xls,Sheet1:M37,2,0,2,0
tracy_geaccone_000_1_1.pst.111.xls,CAPEX TW:H65,7,0,7,0
joe_parks_000_1_1.pst.544.xls,Bridgeline DPR2:O12,15,0,8,0
rick_buy_000_1_1_1_1.pst.16.xls,Totals:B3,3,0,2,0
stacey_white_000_1_1.pst.50.xls,Sheet1:F38,4,0,4,0
marie_heard_000_1_1.pst.36.xls,Momma Credit Form :H33,3,0,3,0
benjamin_rogers_000_1_1.pst.169.xls,ENA_Debt:B54,326,3,23,3
errol_mclaughlin_jr_000_1_1.pst.340.xls,PMA Log:B9,35,0,35,0
chris_dorland_000_1_1_1.pst.32.xls,Results:K40,2,0,2,0
james_steffes_000_1_1.pst.160.xls,Mike Day Budget:G33,3,0,3,0
thomas_martin_000_1_1_1.pst.225.xls,Floor Plan:I60,6,0,1,0
dutch_quigley_000_1_1.pst.210.xls,Opt:B10,1,0,1,0
jeff_dasovich_000_1_1_1.pst.76.xls,Week #4:M6,7,0,5,0
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:D108,460,5,11,5
cara_semperger_000_1_1.pst.30.xls,Active Counterparties Jan 1:H115,2,0,2,0
john_zufferli_000_1_1.pst.92.xls,Sheet1:I12,3,0,3,0
phillip_m_love_001_1_1.pst.225.xls,June01:F8,3,0,3,0
mary_fischer_000_1_1.pst.106.xls,Sheet1:C6,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.674.xls,Sheet1:G18,3,0,3,0
shelley_corman_000_1_1.pst.37.xls,WOT by Month:AB22,0,0,0,0
chris_germany_000_1_1_1.pst.107.xls,Sheet1:L17,16,0,9,0
andy_zipper_000_1_1.pst.28.xls,DD-EGL:P29,3,0,2,0
kimberly_watson_000_1_1.pst.0.xls,Current Est Vs. Forecast:D14,8,0,4,0
jeff_dasovich_000_1_1_1.pst.206.xls,Sheet1:E33,5,0,4,0
darrell_schoolcraft_000_1_1_1.pst.201.xls,Feb 02:A6,2,0,1,0
chris_germany_000_1_2.pst.163.xls,Special Pricing:A327,7,0,6,0
scott_neal_000_1_1.pst.241.xls,AGA Storage:F426,1,0,1,0
phillip_allen_000_1_1.pst.209.xls,weekly:F7,9,0,7,0
chris_stokley_000_1_1.pst.137.xls,Sheet1:G14,14,0,14,0
kimberly_watson_000_1_1.pst.132.xls,Tie In Only:F7,25,0,20,0
bill_williams_iii_000_1_1.pst.23.xls,7-14:I4,3,0,3,0
theresa_staab_000_1_1.pst.220.xls,Nominations:N18,5,0,5,0
paul_y'barbo_000_1_1.pst.48.xls,JANUARY:AH10,1,0,1,0
thomas_martin_000_1_1_1.pst.219.xls,Phase1 to 3 Customers :A67,1,0,1,0
jonathan_mckay_000_1_1.pst.126.xls,Sheet1:B5,2,0,1,0
daren_farmer_000_1_1.pst.233.xls,BMSPT066:A8,44,0,28,0
theresa_staab_000_1_1.pst.385.xls,Nominations:K44,5,1,5,1
theresa_staab_000_1_1.pst.214.xls,Nominations:K44,5,0,5,0
lisa_gang_000_1_1.pst.66.xls,LOSSES:B14,3,0,3,0
scott_neal_000_1_1.pst.299.xls,Sheet1:L9,25,0,15,0
elizabeth_sager_000_1_1.pst.58.xls,Sheet1:I8,5,0,5,0
darrell_schoolcraft_000_1_1_1.pst.366.xls,22:B11,7,0,5,0
chris_stokley_000_1_1.pst.143.xls,Sheet1:G17,8,0,8,0
daren_farmer_001_1_1.pst.1071.xls,Feb 00:I51,19,2,19,2
monika_causholli_000_1_1.pst.59.xls,Regressions:C49,81,4,15,5
chris_germany_000_1_2.pst.69.xls,Mar 2002:E15,5,0,3,0
sally_beck_001_1_1_1_1.pst.356.xls,ENA All CP Sub Rec:E22,8,1,5,1
craig_dean_000_1_1.pst.29.xls,Enron avail YTD:B262,3,0,3,0
paul_y'barbo_000_1_1.pst.54.xls,LNG:H186,498,5,366,6
dutch_quigley_000_1_1.pst.103.xls,Sheet1:B12,4,0,4,0
cooper_richey_000_1_1.pst.22.xls,Sheet1:I18,4,0,3,0
sara_shackleton_000_1_1_1.pst.75.xls,Input:C4,1,0,1,0
stacey_white_000_1_1.pst.297.xls,Daily Peak and Off Peak:A35,1,0,1,0
robin_rodrigue_000_1_1.pst.109.xls,SUM-USD:J15,21,1,21,1
benjamin_rogers_000_1_1.pst.137.xls,Panda-Projects:D5,3,0,3,0
darrell_schoolcraft_000_1_1_1.pst.487.xls,Sheet1:G18,3,1,3,1
joe_parks_000_1_1.pst.210.xls,1856 Cleburne Interstate:K26,3,0,2,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,3,0,2,0
vkaminski_000_1_1_1.pst.184.xls,MENGENLS1 27-07-2000:N7,1,0,1,0
richard_ring_000_1_1.pst.145.xls,2001:N46,6,0,2,0
mike_grigsby_000_1_1_1.pst.116.xls,Sheet1:A4,1,0,1,0
benjamin_rogers_000_1_1.pst.161.xls,New Unit Financial Profile:C13,144,0,9,0
benjamin_rogers_000_1_1.pst.6.xls,Dec Data:A7,1,0,1,0
michelle_lokay_000_1_2_1.pst.319.xls,NW:AC5,4,0,4,0
john_arnold_000_1_2.pst.0.xls,Sheet1:H23,17,0,12,0
scott_neal_000_1_1.pst.111.xls,AGA Storage:F404,1,0,1,0
phillip_platter_000_1_1.pst.45.xls,day 2:Y59,9,0,9,0
john_hodge_000_1_1.pst.16.xls,PROJECT ESTIMATE:F22,11,0,10,0
john_hodge_000_1_1.pst.40.xls,Sheet3:B3,3,0,2,0
darron_c_giron_000_1_1_1.pst.285.xls,2000:C5,10,0,9,0
daren_farmer_000_1_1.pst.357.xls,Allocations:C16,7,0,6,0
phillip_allen_000_1_1.pst.103.xls,weekly:K13,10,0,3,0
daren_farmer_000_1_1.pst.1224.xls,Avails 4-6:C46,12,0,7,0
andy_zipper_000_1_1.pst.117.xls,EOL New Countries:A9,1,0,1,0
kevin_ruscitti_000_1_1.pst.0.xls,Sheet1:F11,4,1,2,1
jim_schwieger_000_1_1.pst.101.xls,Comparison to Prior Periods:G3,17,0,12,0
louise_kitchen_001_1_1_1.pst.116.xls,0412:L28,2,0,2,0
john_forney_000_1_1.pst.50.xls,frontcalc:B10,17,1,14,1
rick_buy_000_1_2_1.pst.109.xls,Amort:F10,57,1,14,1
mike_grigsby_000_1_1_1.pst.261.xls,Months:F4,4,0,2,0
daren_farmer_000_1_1.pst.1280.xls,1:I67,3,0,3,0
chris_dorland_000_1_1_1.pst.0.xls,Breast Test II:H66,3,0,3,0
phillip_allen_001_1_1.pst.444.xls,Total w all TP:AA24,0,0,0,0
kevin_presto_000_1_1.pst.296.xls,NPCC:H35,2,0,2,0
daren_farmer_000_1_1.pst.1167.xls,June 00:D36,17,0,17,0
daren_farmer_001_1_1.pst.1088.xls,Apr 00:D51,19,0,19,0
bill_williams_iii_000_1_1.pst.14.xls,6-13:L8,3,0,3,0
sara_shackleton_000_1_1_1.pst.19.xls,Input:C213,1,0,1,0
michelle_lokay_000_1_2_1.pst.277.xls,Reliant_27060(AUG):K12,101,0,101,0
kenneth_lay_000_1_2_1.pst.12.xls,Sheet1:E11,4,0,3,0
daren_farmer_001_1_1.pst.1275.xls,CP&L_0401-16:G74,4,0,4,0
michelle_lokay_000_1_2_1.pst.375.xls,NW:AC5,4,0,4,0
kimberly_watson_000_1_1.pst.79.xls,Sheet1:H21,3,0,3,0
robin_rodrigue_000_1_1.pst.180.xls,Report:AA45,0,0,0,0
darrell_schoolcraft_000_1_1_1.pst.553.xls,Jan 2002:A6,2,0,1,0
joe_parks_000_1_1.pst.242.xls,Months:F4,4,0,3,0
phillip_allen_000_1_1.pst.665.xls,Sheet2:C6,10,1,5,1
phillip_m_love_000_1_1.pst.242.xls,all variances  :C16,3,0,2,0
chris_dorland_000_1_1_1.pst.23.xls,MIDS:A1,1,0,1,0
cara_semperger_000_1_1.pst.21.xls,JD-MAL TRANS:C16,3,0,2,0
phillip_m_love_000_1_1.pst.659.xls,Module1:D41,12,0,12,0
darron_c_giron_000_1_1_1.pst.327.xls,Hours:B1,2,0,1,0
louise_kitchen_000_1_2_1.pst.165.xls,Sheet1:D68,2,0,2,0
mary_hain_000_1_1.pst.115.xls,123.81 avg market w Slice:G25,31,1,13,1
scott_neal_000_1_1.pst.120.xls,Sheet1:L9,25,0,15,0
bill_williams_iii_000_1_1.pst.70.xls,Sheet2:E11,2,0,2,0
hunter_shively_000_1_1.pst.417.xls,Floor Plan:I58,6,0,1,0
kevin_presto_000_1_1.pst.329.xls,NPCC:H35,2,0,2,0
phillip_allen_000_1_1.pst.191.xls,Receipts:P5,4,0,4,0
darron_c_giron_000_1_1_1.pst.342.xls,FEB 99:H11,1,0,1,0
jeff_dasovich_000_1_1_1.pst.164.xls,7_17:M9,3,0,1,0
louise_kitchen_000_1_2_1.pst.213.xls,1121:D36,5,0,2,0
kate_symes_000_1_1.pst.66.xls,2-11:S6,3,0,2,0
kevin_presto_000_1_1.pst.353.xls,NPCC:H35,2,0,2,0
tracy_geaccone_000_1_1.pst.217.xls,Sheet1:L8,3,0,3,0
darron_c_giron_002_1_1_1.pst.151.xls,Eddie Bauer 4X2:C5,9,0,9,0
danny_mccarty_000_1_1.pst.2.xls,Commercial Net Contribution-FGT:J21,11,0,11,0
sally_beck_001_1_1_1_1.pst.200.xls,GrossMargin:F18,19,0,19,0
sara_shackleton_000_1_2.pst.281.xls,Momma Credit Form :H33,3,0,3,0
chris_germany_000_1_1_1.pst.154.xls,Dec 13:T23,47,0,14,0
kevin_ruscitti_000_1_1.pst.120.xls,TCO Stg  :E8,5,0,4,0
chris_germany_000_1_1_1.pst.15.xls,Jun EPA Vols:K45,11,0,9,0
eric_linder_000_1_1.pst.33.xls,4-1:J15,2,0,2,0
elizabeth_sager_000_1_1.pst.160.xls,absdelta 6 2001 to 8 31 all hrs:C1850,2,0,1,0
vkaminski_000_1_1_1.pst.169.xls,MG Credit:C5,466,15,350,16
jonathan_mckay_000_1_1.pst.363.xls,JonMckay-Mon10:B121,19,0,10,0
lynn_blair_000_1_1.pst.117.xls,Item 1 - PQ1TRANSW080101:A6,1,0,1,0
kate_symes_000_1_1.pst.1231.xls,4-10:J15,2,0,2,0
louise_kitchen_000_1_1_1_1.pst.255.xls,Cost Cancel Details:D108,460,5,11,5
martin_cuilla_000_1_1_1.pst.12.xls,Sheet1:G7,143,1,143,1
jeff_dasovich_000_1_1_1.pst.108.xls,cashflow 5.63:G3,270,1,136,1
kam_keiser_000_1_1.pst.16.xls,LongTerm73:AH22,22,0,20,0
kevin_ruscitti_000_1_1.pst.152.xls,03-15-00AM:X531,1,0,1,0
jay_reitmeyer_000_1_1.pst.210.xls,09_28_01:I322,4,0,4,0
jason_wolfe_000_1_1.pst.149.xls,Sheet1:CK14,0,0,0,0
lisa_gang_000_1_1.pst.151.xls,EES-Schedule day 1:P11,13,0,13,0
darron_c_giron_000_1_1_1.pst.196.xls,DiffDates:B9,2,0,2,0
tracy_geaccone_000_1_1.pst.184.xls,tpami2_CorpDiff:D50,5,0,5,0
andy_zipper_000_1_1.pst.158.xls,Broker Data:C5,2,0,2,0
robin_rodrigue_000_1_1.pst.197.xls,SUM-USD:K20,20,0,20,0
jeff_dasovich_000_1_1_1.pst.196.xls,Sheet1:A40,22,0,11,0
jim_schwieger_000_1_1.pst.110.xls,Sheet2:J5,2436,609,1112,610
dana_davis_000_1_1.pst.17.xls,Options:C14,56,0,6,0
lindy_donoho_000_1_1_1.pst.150.xls,Sheet2:F61,1,0,1,0
dutch_quigley_000_1_1.pst.201.xls,A:DR249,33,0,31,0
benjamin_rogers_001_1_1.pst.96.xls,Debt:B38,551,6,67,6
diana_scholtes_000_1_1.pst.52.xls,Smurfit Stone Container 0201:F7,8,0,6,0
daren_farmer_000_1_1.pst.103.xls,Jan 01 trial:AB14,0,0,0,0
james_steffes_000_1_1.pst.151.xls,Sheet1:R8,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.716.xls,pvrjan_2001:B8,1,0,1,0
daren_farmer_000_1_1.pst.1061.xls,Avails 4-6:C46,12,0,7,0
sally_beck_001_1_1_1_1.pst.232.xls,Sum Nov 1 to 7:C17,2,0,2,0
mike_grigsby_000_1_1_1.pst.0.xls,New Gen:L17,1,0,1,0
jonathan_mckay_000_1_1.pst.135.xls,Sheet1:B13,5,0,2,0
vkaminski_000_1_1_1.pst.258.xls,R11_logs:BM388,0,0,0,0
mary_fischer_000_1_1.pst.115.xls,Americas:E32,5,0,5,0
andy_zipper_000_1_1.pst.11.xls,Totals yr 2000 :Q14,8,0,5,0
mary_fischer_000_1_1.pst.260.xls,E12.XLS:M27,15,0,15,0
lisa_gang_000_1_1.pst.98.xls,LOSSES:B14,3,0,3,0
kate_symes_000_1_1.pst.140.xls,3-15:J15,2,0,2,0
richard_shapiro_000_1_1.pst.133.xls,Sheet1:B2,3,0,3,0
gerald_nemec_000_1_1.pst.0.xls,Sheet1:E11,7,0,2,0
sally_beck_001_1_1_1_1.pst.404.xls,Enterprise Frameworks:D224,21,0,4,0
phillip_m_love_000_1_1.pst.618.xls,Retex 9911:B10,5,0,5,0
tracy_geaccone_000_1_1.pst.315.xls,Net:M22,8,0,8,0
kim_ward_000_1_2.pst.389.xls,EPNG-spreadsheet:C16,21,0,15,0
louise_kitchen_000_1_2_1.pst.239.xls,1's:A12,1,0,1,0
james_steffes_000_1_1.pst.192.xls,Pwr Orig Summ:H230,15,0,15,0
joe_parks_000_1_1.pst.227.xls,Jan 01 trial:AB14,0,0,0,0
tracy_geaccone_000_1_1.pst.102.xls,EGM EXP:G3,6,0,6,0
vkaminski_001_1_2_1.pst.132.xls,Lag 1 study:B89,13,0,8,0
phillip_allen_000_1_1.pst.176.xls,Graphs:Y647,1,0,1,0
daren_farmer_000_1_1.pst.1307.xls,Sheet1:I26,1,0,1,0
stacey_white_000_1_1.pst.280.xls,West Power Pos Change:N17,1,0,1,0
errol_mclaughlin_jr_000_1_1.pst.62.xls,Floor Plan:I58,6,0,1,0
